playerID,yearID,teamID,G,AB,H,2B,3B,HR,R,RBI,SB,CS,BB,SF,HBP
allenbe01,1964,MIN,74,243,52,8,1,6,28,20,1,2,33,1,1
allenbe01,1966,MIN,101,319,76,18,1,5,34,30,2,3,26,1,2
allenbe01,1967,WS2,87,254,49,5,1,3,13,18,1,2,18,3,0
allenbe01,1968,WS2,120,373,90,12,4,6,31,40,2,0,28,0,4
allenbe01,1969,WS2,122,365,90,17,4,9,33,45,5,4,50,0,0
allenbe01,1970,WS2,104,261,61,7,1,8,31,29,0,2,43,0,0
allenbe01,1971,WS2,97,229,61,11,1,4,18,22,2,1,33,0,0
allenbe01,1972,NYA,84,220,50,9,0,9,26,22,0,1,23,4,0
allenbe01,1973,NYA,17,57,13,3,0,0,5,4,0,0,5,0,0
allenbr01,2009,ARI,32,104,21,7,0,4,13,14,0,0,12,0,0
allenbr01,2011,OAK,41,146,30,9,2,3,18,11,2,0,11,1,0
allench01,1999,MIN,137,481,133,21,3,10,69,46,14,7,37,2,2
allench01,2001,MIN,57,175,46,13,2,4,20,20,1,2,19,1,0
allench01,2004,TEX,20,58,14,4,1,0,4,6,0,1,2,1,0
allench01,2005,TEX,21,53,15,1,1,0,5,5,0,1,2,0,0
allendi01,1964,PHI,162,632,201,38,13,29,125,91,3,4,67,3,0
allendi01,1965,PHI,161,619,187,31,14,20,93,85,15,2,74,6,2
allendi01,1966,PHI,141,524,166,25,10,40,112,110,10,6,68,4,3
allendi01,1967,PHI,122,463,142,31,10,23,89,77,20,5,75,0,1
allendi01,1968,PHI,152,521,137,17,9,33,87,90,7,7,74,7,1
allendi01,1969,PHI,118,438,126,23,3,32,79,89,9,3,64,4,0
allendi01,1970,SLN,122,459,128,17,5,34,88,101,5,4,71,1,2
allendi01,1971,LAN,155,549,162,24,1,23,82,90,8,1,93,5,1
allendi01,1972,CHA,148,506,156,28,5,37,90,113,19,8,99,3,1
allendi01,1973,CHA,72,250,79,20,3,16,39,41,7,2,33,3,1
allendi01,1974,CHA,128,462,139,23,1,32,84,88,7,1,57,5,1
allendi01,1975,PHI,119,416,97,21,3,12,54,62,11,2,58,4,2
allendi01,1976,PHI,85,298,80,16,1,15,52,49,11,4,37,3,0
allendi01,1977,OAK,54,171,41,4,0,5,19,31,1,3,24,4,1
allenga01,1979,BOS,108,241,49,10,2,3,27,22,1,1,20,3,1
allenga01,1980,BOS,36,70,25,6,0,0,9,10,2,2,13,1,0
allenga01,1981,BOS,47,139,31,8,0,5,23,25,0,0,23,1,1
allenga01,1982,BOS,92,264,54,11,0,6,25,33,0,3,38,1,1
allenga01,1983,BOS,84,230,53,11,0,3,19,30,0,1,27,5,2
allenga01,1984,BOS,35,83,19,2,0,2,9,8,0,0,9,0,0
allengr01,2018,CLE,91,265,68,11,3,2,36,20,21,4,14,1,7
allengr01,2019,CLE,89,231,53,9,3,4,30,27,8,2,11,1,9
allengr01,2022,PIT,46,118,22,4,0,2,17,8,8,2,10,1,2
allenha02,1967,WS2,116,292,68,8,4,3,34,17,3,4,13,2,0
allenha02,1968,WS2,68,128,28,2,2,1,16,9,0,0,7,0,1
allenha02,1969,WS2,109,271,75,9,3,1,42,17,12,3,13,1,1
allenha02,1970,ML4,28,61,14,4,0,0,4,4,0,1,7,0,0
allenja02,1983,SEA,86,273,61,10,0,4,23,21,6,5,33,0,1
allenje01,1996,PIT,61,229,60,9,3,4,32,31,11,6,23,2,4
allenje01,1997,PIT,108,369,94,18,2,3,55,43,14,7,44,6,7
allenje01,1998,KCA,30,73,15,5,0,0,15,3,7,0,9,0,4
allenje01,1998,NYN,34,54,11,2,0,2,9,4,0,2,2,0,1
allenje01,1998,PIT,69,233,72,13,3,3,30,24,8,4,17,1,7
allenje01,1999,NYN,40,73,16,2,0,3,14,9,2,1,9,1,1
allenki01,1980,SEA,23,51,12,3,0,0,9,3,10,3,8,0,1
allenni02,2022,OAK,100,299,62,13,0,4,31,19,3,2,19,1,1
allenni02,2023,OAK,106,303,67,4,2,4,29,20,5,1,17,2,1
allenni02,2024,OAK,41,97,17,4,0,1,6,4,0,0,5,0,0
alleyge01,1963,PIT,17,51,11,1,0,0,3,0,0,1,2,0,0
alleyge01,1964,PIT,81,209,44,3,1,6,30,13,0,1,21,2,2
alleyge01,1965,PIT,153,500,126,21,6,5,47,47,7,2,32,1,4
alleyge01,1966,PIT,147,579,173,28,10,7,88,43,8,8,27,3,5
alleyge01,1967,PIT,152,550,158,25,7,6,59,55,10,5,36,4,7
alleyge01,1968,PIT,133,474,116,20,2,4,48,39,13,5,39,3,5
alleyge01,1969,PIT,82,285,70,3,2,8,28,32,4,0,19,2,1
alleyge01,1970,PIT,121,426,104,16,5,8,46,41,7,3,31,4,3
alleyge01,1971,PIT,114,348,79,8,7,6,38,28,9,2,35,2,0
alleyge01,1972,PIT,119,347,86,12,2,3,30,36,4,3,38,1,0
alleyge01,1973,PIT,76,158,32,3,2,2,25,8,1,0,20,0,0
alliega01,1954,PIT,121,418,83,8,6,3,38,30,1,1,56,3,2
allisbo01,1959,WS1,150,570,149,18,9,30,83,85,13,8,60,2,2
allisbo01,1960,WS1,144,501,126,30,3,15,79,69,11,9,92,4,2
allisbo01,1961,MIN,159,556,136,21,3,29,83,105,2,7,103,8,5
allisbo01,1962,MIN,149,519,138,24,8,29,102,102,8,5,84,3,4
allisbo01,1963,MIN,148,527,143,25,4,35,99,91,6,1,90,5,3
allisbo01,1964,MIN,149,492,141,27,4,32,90,86,10,1,92,3,7
allisbo01,1965,MIN,135,438,102,14,5,23,71,78,10,2,73,5,2
allisbo01,1966,MIN,70,168,37,6,1,8,34,19,6,0,30,2,3
allisbo01,1967,MIN,153,496,128,21,6,24,73,75,6,4,74,1,2
allisbo01,1968,MIN,145,469,116,16,8,22,63,52,9,7,52,2,2
allisbo01,1969,MIN,81,189,43,8,2,8,18,27,2,4,29,0,1
allisbo01,1970,MIN,47,72,15,5,0,1,15,7,1,0,14,0,1
allrebe01,1991,CLE,48,125,29,3,0,3,17,12,2,2,25,2,1
almonab01,2013,SEA,25,72,19,4,0,2,10,9,1,0,6,2,0
almonab01,2014,SDN,32,98,26,5,0,2,9,7,1,2,6,1,0
almonab01,2014,SEA,27,106,21,5,1,1,10,8,3,1,6,0,1
almonab01,2015,CLE,51,178,47,9,5,5,30,20,6,0,16,2,0
almonab01,2015,SDN,31,54,11,3,0,0,6,4,1,1,5,0,0
almonab01,2016,CLE,67,182,48,20,1,1,24,22,8,0,8,3,1
almonab01,2017,CLE,69,172,40,8,3,3,26,14,2,1,20,1,1
almonab01,2018,KCA,50,134,24,1,2,3,15,9,2,2,15,1,0
almonab01,2021,ATL,64,148,32,12,0,5,20,19,1,1,26,1,0
almonbi01,1976,SDN,14,57,14,3,0,1,6,6,3,1,2,0,0
almonbi01,1977,SDN,155,613,160,18,11,2,75,43,20,9,37,0,0
almonbi01,1978,SDN,138,405,102,19,2,0,39,21,17,5,33,1,0
almonbi01,1979,SDN,100,198,45,3,0,1,20,8,6,5,21,2,0
almonbi01,1980,NYN,48,112,19,3,2,0,13,4,2,0,8,0,0
almonbi01,1981,CHA,103,349,105,10,2,4,46,41,16,6,21,3,2
almonbi01,1982,CHA,111,308,79,10,4,4,40,26,10,8,25,1,1
almonbi01,1983,OAK,143,451,120,29,1,4,45,63,26,8,26,11,2
almonbi01,1984,OAK,106,211,47,11,0,7,24,16,5,7,10,4,0
almonbi01,1985,PIT,88,244,66,17,0,6,33,29,10,7,22,3,1
almonbi01,1986,PIT,102,196,43,7,2,7,29,27,11,4,30,3,0
almonbi01,1987,NYN,49,54,13,3,0,0,8,4,1,0,8,0,0
almoner01,2003,NYA,31,100,26,6,0,1,17,11,1,0,8,0,1
almonzo01,2013,NYA,34,106,25,4,0,1,9,9,3,1,6,1,0
almoral01,2016,CHN,47,112,31,9,1,3,14,14,0,0,5,0,0
almoral01,2017,CHN,132,299,89,18,1,8,39,46,1,0,19,2,0
almoral01,2018,CHN,152,444,127,24,1,5,62,41,1,3,24,6,3
almoral01,2019,CHN,130,339,80,11,1,12,41,32,2,1,16,2,1
almoral01,2021,NYN,47,52,6,3,0,0,3,0,0,0,2,0,0
almoral01,2022,CIN,64,215,48,10,1,5,26,29,3,2,17,1,1
alomaro01,1988,SDN,143,545,145,24,6,9,84,41,24,6,47,0,3
alomaro01,1989,SDN,158,623,184,27,1,7,82,56,42,17,53,8,1
alomaro01,1990,SDN,147,586,168,27,5,6,80,60,24,7,48,5,2
alomaro01,1991,TOR,161,637,188,41,11,9,88,69,53,11,57,5,4
alomaro01,1992,TOR,152,571,177,27,8,8,105,76,49,9,87,2,5
alomaro01,1993,TOR,153,589,192,35,6,17,109,93,55,15,80,5,5
alomaro01,1994,TOR,107,392,120,25,4,8,78,38,19,8,51,3,2
alomaro01,1995,TOR,130,517,155,24,7,13,71,66,30,3,47,7,0
alomaro01,1996,BAL,153,588,193,43,4,22,132,94,17,6,90,12,1
alomaro01,1997,BAL,112,412,137,23,2,14,64,60,9,3,40,7,3
alomaro01,1998,BAL,147,588,166,36,1,14,86,56,18,5,59,5,2
alomaro01,1999,CLE,159,563,182,40,3,24,138,120,37,6,99,13,7
alomaro01,2000,CLE,155,610,189,40,2,19,111,89,39,4,64,6,6
alomaro01,2001,CLE,157,575,193,34,12,20,113,100,30,6,80,9,4
alomaro01,2002,NYN,149,590,157,24,4,11,73,53,16,4,57,1,1
alomaro01,2003,CHA,67,253,64,11,1,3,42,17,6,2,30,4,1
alomaro01,2003,NYN,73,263,69,17,1,2,34,22,6,0,29,4,2
alomaro01,2004,ARI,38,110,34,5,2,3,14,16,0,2,12,0,1
alomaro01,2004,CHA,18,61,11,1,0,1,4,8,0,0,2,1,0
alomasa01,1964,ML1,19,53,13,1,0,0,3,6,1,0,0,0,0
alomasa01,1965,ML1,67,108,26,1,1,0,16,8,12,5,4,0,0
alomasa01,1968,CHA,133,363,92,8,2,0,41,12,21,8,20,3,1
alomasa01,1969,CAL,134,559,140,10,2,1,60,30,18,3,36,0,0
alomasa01,1969,CHA,22,58,13,2,0,0,8,4,2,0,4,0,0
alomasa01,1970,CAL,162,672,169,18,2,2,82,36,35,12,49,2,1
alomasa01,1971,CAL,162,689,179,24,3,4,77,42,39,10,41,2,0
alomasa01,1972,CAL,155,610,146,20,3,1,65,25,20,12,47,3,0
alomasa01,1973,CAL,136,470,112,7,1,0,45,28,25,10,34,3,0
alomasa01,1974,CAL,46,54,12,0,1,0,12,1,2,0,2,0,0
alomasa01,1974,NYA,76,279,75,8,0,1,35,27,6,4,14,2,0
alomasa01,1975,NYA,151,489,117,18,4,2,61,39,28,6,26,2,0
alomasa01,1976,NYA,67,163,39,4,0,1,20,10,12,7,13,0,0
alomasa01,1977,TEX,69,83,22,3,0,1,21,11,4,3,8,1,1
alomasa02,1990,CLE,132,445,129,26,2,9,60,66,4,1,25,6,2
alomasa02,1991,CLE,51,184,40,9,0,0,10,7,0,4,8,1,4
alomasa02,1992,CLE,89,299,75,16,0,2,22,26,3,3,13,0,5
alomasa02,1993,CLE,64,215,58,7,1,6,24,32,3,1,11,4,6
alomasa02,1994,CLE,80,292,84,15,1,14,44,43,8,4,25,1,2
alomasa02,1995,CLE,66,203,61,6,0,10,32,35,3,1,7,1,3
alomasa02,1996,CLE,127,418,110,23,0,11,53,50,1,0,19,2,3
alomasa02,1997,CLE,125,451,146,37,0,21,63,83,0,2,19,1,3
alomasa02,1998,CLE,117,409,96,26,2,6,45,44,0,3,18,3,3
alomasa02,1999,CLE,37,137,42,13,0,6,19,25,0,1,4,2,0
alomasa02,2000,CLE,97,356,103,16,2,7,44,42,2,2,16,4,4
alomasa02,2001,CHA,70,220,54,8,1,4,17,21,1,2,12,2,2
alomasa02,2002,CHA,51,167,48,10,1,7,21,25,0,0,5,2,1
alomasa02,2002,COL,38,116,31,4,0,0,8,12,0,0,4,0,0
alomasa02,2003,CHA,75,194,52,12,0,5,22,26,0,0,4,1,0
alomasa02,2004,CHA,50,146,35,4,0,2,15,14,0,0,11,2,2
alomasa02,2005,TEX,46,128,35,7,0,0,11,14,0,0,5,0,1
alomasa02,2006,LAN,27,62,20,5,0,0,3,9,0,0,0,0,0
alonspe01,2019,NYN,161,597,155,30,2,53,103,120,1,0,72,3,21
alonspe01,2020,NYN,57,208,48,6,0,16,31,35,1,0,24,1,6
alonspe01,2021,NYN,152,561,147,27,3,37,81,94,3,0,60,4,12
alonspe01,2022,NYN,160,597,162,27,0,40,95,131,5,1,67,9,12
alonspe01,2023,NYN,153,568,123,21,2,46,92,118,4,1,65,4,21
alonspe01,2024,NYN,162,608,146,31,0,34,91,88,3,0,70,4,13
alonsyo01,2011,CIN,47,88,29,4,0,5,9,15,0,0,10,0,0
alonsyo01,2012,SDN,155,549,150,39,0,9,47,62,3,0,62,4,3
alonsyo01,2013,SDN,97,334,94,11,0,6,34,45,6,0,32,7,2
alonsyo01,2014,SDN,84,267,64,19,1,7,27,27,6,1,17,3,1
alonsyo01,2015,SDN,103,354,100,18,1,5,50,31,2,5,42,3,3
alonsyo01,2016,OAK,156,482,122,34,0,7,52,56,3,1,45,4,1
alonsyo01,2017,OAK,100,319,85,17,0,22,52,49,1,0,50,0,2
alonsyo01,2017,SEA,42,132,35,5,0,6,20,18,1,0,18,0,0
alonsyo01,2018,CLE,145,516,129,19,0,23,64,83,0,0,51,5,2
alonsyo01,2019,CHA,67,219,39,6,0,7,23,27,0,1,29,2,1
alonsyo01,2019,COL,54,73,19,7,0,3,11,10,0,0,10,0,1
aloufe01,1958,SFN,75,182,46,9,2,4,21,16,4,2,19,1,1
aloufe01,1959,SFN,95,247,68,13,2,10,38,33,5,3,17,3,0
aloufe01,1960,SFN,106,322,85,17,3,8,48,44,10,2,16,4,2
aloufe01,1961,SFN,132,415,120,19,0,18,59,52,11,4,26,2,2
aloufe01,1962,SFN,154,561,177,30,3,25,96,98,10,7,33,5,5
aloufe01,1963,SFN,157,565,159,31,9,20,75,82,11,2,27,4,6
aloufe01,1964,ML1,121,415,105,26,3,9,60,51,5,2,30,5,4
aloufe01,1965,ML1,143,555,165,29,2,23,80,78,8,4,31,4,5
aloufe01,1966,ATL,154,666,218,32,6,31,122,74,5,7,24,2,12
aloufe01,1967,ATL,140,574,157,26,3,15,76,43,6,5,32,3,7
aloufe01,1968,ATL,160,662,210,37,5,11,72,57,12,11,48,4,4
aloufe01,1969,ATL,123,476,134,13,1,5,54,32,4,6,23,2,4
aloufe01,1970,OAK,154,575,156,25,3,8,70,55,10,5,32,6,1
aloufe01,1971,NYA,131,461,133,20,6,8,52,69,5,5,32,5,2
aloufe01,1972,NYA,120,324,90,18,1,6,33,37,1,0,22,2,2
aloufe01,1973,NYA,93,280,66,12,0,4,25,27,0,1,9,4,0
alouje01,1964,SFN,115,376,103,11,0,3,42,28,6,6,13,0,4
alouje01,1965,SFN,143,543,162,19,4,9,76,52,8,5,13,2,3
alouje01,1966,SFN,110,370,96,13,1,1,41,20,5,5,9,2,2
alouje01,1967,SFN,129,510,149,15,4,5,55,30,1,7,14,0,4
alouje01,1968,SFN,120,419,110,15,4,0,26,39,1,4,9,2,1
alouje01,1969,HOU,115,452,112,19,4,5,49,34,4,6,15,3,4
alouje01,1970,HOU,117,458,140,27,3,1,59,44,3,2,21,4,1
alouje01,1971,HOU,122,433,121,21,4,2,41,40,3,7,13,2,4
alouje01,1972,HOU,52,93,29,4,1,0,8,11,0,2,7,0,1
alouje01,1973,HOU,28,55,13,2,0,1,7,8,0,0,1,0,2
alouje01,1973,OAK,36,108,33,3,0,1,10,11,0,0,2,0,0
alouje01,1974,OAK,96,220,59,8,0,2,13,15,0,0,5,2,2
alouje01,1975,NYN,62,102,27,3,0,0,8,11,0,1,4,0,1
alouje01,1978,HOU,77,139,45,5,1,2,7,19,0,0,6,3,0
alouma01,1961,SFN,81,200,62,7,2,6,38,24,3,2,15,1,0
alouma01,1962,SFN,78,195,57,8,1,3,28,14,3,1,14,0,3
alouma01,1963,SFN,63,76,11,1,0,0,4,2,0,1,2,0,1
alouma01,1964,SFN,110,250,66,4,2,1,28,14,5,3,11,1,3
alouma01,1965,SFN,117,324,75,12,2,2,37,18,10,2,17,0,2
alouma01,1966,PIT,141,535,183,18,9,2,86,27,23,15,24,3,4
alouma01,1967,PIT,139,550,186,21,7,2,87,28,16,10,24,1,6
alouma01,1968,PIT,146,558,185,28,4,0,59,52,18,10,27,4,2
alouma01,1969,PIT,162,698,231,41,6,1,105,48,22,8,42,3,2
alouma01,1970,PIT,155,677,201,21,8,1,97,47,19,11,30,3,4
alouma01,1971,SLN,149,609,192,28,6,7,85,74,19,10,34,7,4
alouma01,1972,OAK,32,121,34,5,0,1,11,16,2,1,11,2,1
alouma01,1972,SLN,108,404,127,17,2,3,46,31,11,4,24,1,1
alouma01,1973,NYA,123,497,147,22,1,2,59,28,5,2,30,2,3
alouma01,1974,SDN,48,81,16,3,0,0,8,3,0,0,5,1,0
aloumo01,1992,MON,115,341,96,28,2,9,53,56,16,2,25,5,1
aloumo01,1993,MON,136,482,138,29,6,18,70,85,17,6,38,7,5
aloumo01,1994,MON,107,422,143,31,5,22,81,78,7,6,42,5,2
aloumo01,1995,MON,93,344,94,22,0,14,48,58,4,3,29,4,9
aloumo01,1996,MON,143,540,152,28,2,21,87,96,9,4,49,7,2
aloumo01,1997,FLO,150,538,157,29,5,23,88,115,9,5,70,7,4
aloumo01,1998,HOU,159,584,182,34,5,38,104,124,11,3,84,6,5
aloumo01,2000,HOU,126,454,161,28,2,30,82,114,3,3,52,9,2
aloumo01,2001,HOU,136,513,170,31,1,27,79,108,5,1,57,8,3
aloumo01,2002,CHN,132,484,133,23,1,15,50,61,8,0,47,3,0
aloumo01,2003,CHN,151,565,158,35,1,22,83,91,3,1,63,3,7
aloumo01,2004,CHN,155,601,176,36,3,39,106,106,3,0,68,6,0
aloumo01,2005,SFN,123,427,137,21,3,19,67,63,5,1,56,4,3
aloumo01,2006,SFN,98,345,104,25,1,22,52,74,2,1,28,4,1
aloumo01,2007,NYN,87,328,112,19,1,13,51,49,3,0,27,3,2
alstode01,1978,OAK,58,173,36,2,0,1,17,10,11,10,10,1,0
alstode01,1979,CLE,54,62,18,0,2,1,10,12,4,4,10,1,0
alstode01,1980,CLE,52,54,12,1,2,0,11,9,2,4,5,2,2
alstoto01,1954,SLN,66,244,60,14,2,4,28,34,3,5,24,1,2
altheaa01,2015,PHI,39,137,33,11,4,5,25,22,6,2,16,2,5
altheaa01,2016,PHI,57,198,39,6,0,4,23,22,7,2,23,0,6
altheaa01,2017,PHI,107,372,101,24,5,19,58,65,5,4,32,1,7
altheaa01,2018,PHI,105,243,44,11,1,8,28,38,3,2,36,2,4
altmage01,1959,CHN,135,420,103,14,4,12,54,47,1,0,34,1,7
altmage01,1960,CHN,119,334,89,16,4,13,50,51,4,3,32,3,1
altmage01,1961,CHN,138,518,157,28,12,27,77,96,6,2,40,7,4
altmage01,1962,CHN,147,534,170,27,5,22,74,74,19,7,62,2,5
altmage01,1963,SLN,135,464,127,18,7,9,62,47,13,4,47,6,2
altmage01,1964,NYN,124,422,97,14,1,9,48,47,4,2,18,2,1
altmage01,1965,CHN,90,196,46,7,1,4,24,23,3,2,19,0,0
altmage01,1966,CHN,88,185,41,6,0,5,19,17,2,2,14,0,0
altobjo01,1955,CLE,42,75,15,3,0,2,8,5,0,1,5,0,1
altobjo01,1957,CLE,83,87,18,3,2,0,9,9,3,2,5,2,1
altobjo01,1961,MIN,41,95,21,2,1,3,10,14,0,0,13,1,0
altuvjo01,2011,HOU,57,221,61,10,1,2,26,12,7,3,5,1,2
altuvjo01,2012,HOU,147,576,167,34,4,7,80,37,33,11,40,4,6
altuvjo01,2013,HOU,152,626,177,31,2,5,64,52,35,13,32,8,2
altuvjo01,2014,HOU,158,660,225,47,3,7,85,59,56,9,36,5,5
altuvjo01,2015,HOU,154,638,200,40,4,15,86,66,38,13,33,6,9
altuvjo01,2016,HOU,161,640,216,42,5,24,108,96,30,10,60,7,7
altuvjo01,2017,HOU,153,590,204,39,4,24,112,81,32,6,58,4,9
altuvjo01,2018,HOU,137,534,169,29,2,13,84,61,17,4,55,1,6
altuvjo01,2019,HOU,124,500,149,27,3,31,89,74,6,5,41,3,3
altuvjo01,2020,HOU,48,192,42,9,0,5,32,18,2,3,17,0,1
altuvjo01,2021,HOU,146,601,167,32,1,31,117,83,5,3,66,6,4
altuvjo01,2022,HOU,141,527,158,39,0,28,103,57,18,1,66,1,10
altuvjo01,2023,HOU,89,360,112,21,2,17,76,51,14,2,44,1,5
altuvjo01,2024,HOU,153,628,185,31,0,20,94,65,22,7,47,0,7
aluja01,2023,WAS,51,159,36,2,1,2,14,16,5,1,10,2,3
alusige01,1962,KC1,90,209,57,10,1,11,29,35,1,1,16,1,1
alusige01,1963,KC1,87,221,59,11,0,9,28,37,0,1,26,1,1
alusige01,1964,KC1,102,204,49,10,1,3,18,19,0,0,30,1,2
alvared01,2021,MIA,24,64,12,4,1,1,8,6,1,0,4,0,6
alvarfr01,2023,NYN,123,382,80,12,0,25,51,63,2,0,34,1,6
alvarfr01,2024,NYN,100,308,73,14,2,11,39,47,1,1,30,2,2
alvarga01,1998,DET,58,199,46,11,0,5,16,29,1,3,18,2,2
alvarga01,1999,DET,22,53,11,3,0,2,5,4,0,0,3,0,0
alvarhe01,2014,MIA,30,57,11,0,0,0,2,2,0,0,1,1,0
alvarlu01,1970,BOS,59,183,41,11,0,1,19,10,1,2,9,2,0
alvarlu01,1971,CHA,99,264,57,14,1,0,22,8,1,2,11,1,0
alvarlu01,1972,CHA,103,254,54,4,1,4,30,29,2,2,13,0,1
alvarlu01,1973,CHA,80,203,47,7,2,0,21,20,6,2,4,0,1
alvarlu01,1974,CLE,61,114,25,2,0,0,12,12,1,1,6,1,0
alvaros01,1958,WS1,87,196,41,3,0,0,20,5,1,1,16,0,0
alvarpe01,2010,PIT,95,347,89,21,1,16,42,64,0,0,37,2,0
alvarpe01,2011,PIT,74,235,45,9,1,4,18,19,1,0,24,0,2
alvarpe01,2012,PIT,149,525,128,25,1,30,64,85,1,0,57,3,1
alvarpe01,2013,PIT,152,558,130,22,2,36,70,100,2,0,48,4,4
alvarpe01,2014,PIT,122,398,92,13,1,18,46,56,8,3,45,0,2
alvarpe01,2015,PIT,150,437,106,18,0,27,60,77,2,0,48,4,2
alvarpe01,2016,BAL,109,337,84,20,0,22,43,49,1,0,37,2,0
alvarpe01,2018,BAL,45,111,20,2,0,8,18,18,0,0,16,0,0
alvaryo01,2019,HOU,87,313,98,26,0,27,58,78,0,0,52,2,2
alvaryo01,2021,HOU,144,537,149,35,1,33,92,104,1,0,50,3,8
alvaryo01,2022,HOU,135,470,144,29,2,37,95,97,1,1,78,7,6
alvaryo01,2023,HOU,114,410,120,24,1,31,77,97,0,0,69,4,13
alvaryo01,2024,HOU,147,552,170,34,2,35,88,86,6,0,69,4,10
alvisma01,1962,CLE,12,51,11,2,0,0,1,3,3,1,2,0,0
alvisma01,1963,CLE,158,602,165,32,7,22,81,67,9,7,36,4,10
alvisma01,1964,CLE,107,381,96,14,3,18,51,53,5,5,29,2,6
alvisma01,1965,CLE,159,604,149,24,2,21,88,61,12,8,47,5,9
alvisma01,1966,CLE,157,596,146,22,3,17,67,55,4,7,50,4,2
alvisma01,1967,CLE,161,637,163,23,4,21,66,70,3,10,38,2,4
alvisma01,1968,CLE,131,452,101,17,3,8,38,37,5,5,41,3,4
alvisma01,1969,CLE,66,191,43,6,0,1,13,15,1,1,14,2,0
alvisma01,1970,ML4,62,115,21,2,0,3,16,12,1,2,5,0,0
alyeabr01,1968,WS2,53,150,40,11,1,6,18,23,0,0,10,0,1
alyeabr01,1969,WS2,104,237,59,4,0,11,29,40,1,3,34,4,1
alyeabr01,1970,MIN,94,258,75,12,1,16,34,61,3,3,28,1,3
alyeabr01,1971,MIN,79,158,28,4,0,2,13,15,1,1,24,5,1
amalfjo01,1960,SFN,106,328,91,15,3,1,47,27,2,3,26,1,3
amalfjo01,1961,SFN,109,384,98,11,4,2,64,23,7,4,44,1,0
amalfjo01,1962,HOU,117,380,90,12,5,1,44,27,4,4,45,3,1
amalfjo01,1963,SFN,54,137,24,3,0,1,11,7,2,6,12,1,1
amalfjo01,1964,CHN,100,324,78,19,6,4,51,27,2,7,40,0,5
amalfjo01,1965,CHN,67,96,26,4,0,0,13,8,2,2,12,0,2
amarari01,1992,SEA,35,100,24,3,0,1,9,7,4,2,5,0,0
amarari01,1993,SEA,110,373,108,24,1,1,53,44,19,11,33,5,3
amarari01,1994,SEA,77,228,60,10,2,4,37,18,5,1,24,2,1
amarari01,1995,SEA,90,238,67,14,2,2,45,19,21,2,21,0,1
amarari01,1996,SEA,118,312,91,11,3,1,69,29,25,6,47,1,5
amarari01,1997,SEA,89,190,54,5,0,1,34,21,12,8,10,2,3
amarari01,1998,SEA,73,134,37,6,0,1,25,4,11,1,13,1,1
amarari01,1999,BAL,91,137,38,8,1,0,21,11,9,6,15,2,1
amarari01,2000,BAL,30,60,13,1,1,0,10,6,6,2,7,0,0
amarial01,2011,LAA,23,52,8,3,1,0,2,5,0,0,2,1,0
amarial01,2012,SDN,105,275,66,15,5,5,35,32,8,4,17,2,0
amarial01,2013,SDN,146,368,87,14,4,5,35,32,4,2,22,1,2
amarial01,2014,SDN,148,423,101,13,2,5,39,40,12,1,29,5,1
amarial01,2015,SDN,118,324,66,10,4,3,28,30,5,1,24,5,1
amarial01,2016,SDN,65,140,36,2,0,0,9,11,9,2,8,1,0
amarial01,2017,COL,96,168,40,10,0,3,22,19,1,0,7,0,0
amaroru01,1958,SLN,40,76,17,2,1,0,8,0,0,1,5,0,0
amaroru01,1960,PHI,92,264,61,9,1,0,25,16,0,1,21,1,2
amaroru01,1961,PHI,135,381,98,14,9,1,34,32,1,0,53,0,2
amaroru01,1962,PHI,79,226,55,10,0,0,24,19,5,2,30,4,1
amaroru01,1963,PHI,115,217,47,9,2,2,25,19,0,1,19,3,0
amaroru01,1964,PHI,129,299,79,11,0,4,31,34,1,6,16,1,3
amaroru01,1965,PHI,118,184,39,7,0,0,26,15,1,1,27,3,1
amaroru01,1967,NYA,130,417,93,12,0,1,31,17,3,2,43,0,1
amaroru02,1992,PHI,126,374,82,15,6,7,43,34,11,5,37,2,9
amaroru02,1995,CLE,28,60,12,3,0,1,5,7,1,3,4,0,2
amaroru02,1996,PHI,61,117,37,10,0,2,14,15,0,0,9,0,3
amaroru02,1997,PHI,117,175,41,6,1,2,18,21,1,1,21,2,2
amaroru02,1998,PHI,92,107,20,5,0,1,7,10,0,0,6,3,0
amayaja01,2024,CHA,23,67,12,1,0,0,4,3,1,0,4,0,0
amayami01,2023,CHN,53,131,28,4,0,5,17,18,0,0,12,1,11
amayami01,2024,CHN,117,328,76,13,2,8,32,47,0,0,23,3,4
ambrech01,2005,KCA,53,145,35,8,0,4,25,9,3,2,16,1,2
amezaal01,2003,ANA,37,105,22,3,2,2,15,7,2,2,9,0,1
amezaal01,2004,ANA,73,93,15,2,0,2,12,11,3,2,3,0,3
amezaal01,2006,FLO,132,334,87,9,3,3,42,19,20,12,33,1,3
amezaal01,2007,FLO,133,400,105,14,9,2,46,30,13,7,35,5,4
amezaal01,2008,FLO,125,311,82,13,5,3,41,32,8,2,19,0,3
amezaal01,2009,FLO,27,69,15,3,0,0,6,5,1,1,5,1,0
amorosa01,1954,BRO,79,263,72,18,6,9,44,34,1,4,31,0,1
amorosa01,1955,BRO,119,388,96,16,7,10,59,51,10,5,55,4,6
amorosa01,1956,BRO,114,292,76,11,8,16,53,58,3,4,59,1,1
amorosa01,1957,BRO,106,238,66,7,1,7,40,26,3,2,46,1,3
